trip_id,deviceid,date,start_terminal,end_terminal,direction,start_time,end_time,duration,duration_in_mins
2294,250,11/15/2021,BT02,BT01,2,08:40:37,09:30:37,00:50:00,50
2295,294,11/15/2021,BT01,BT02,1,09:20:20,10:16:35,00:56:15,56.25
2296,505,11/15/2021,BT02,BT01,2,09:28:34,10:19:32,00:50:58,50.97
2297,264,11/15/2021,BT01,BT02,1,09:31:00,10:28:09,00:57:09,57.15
2298,274,11/15/2021,BT02,BT01,2,09:38:27,10:32:48,00:54:21,54.35
2299,123,11/15/2021,BT01,BT02,1,09:41:46,10:41:49,01:00:03,60.05
2300,250,11/15/2021,BT01,BT02,1,10:00:19,10:58:03,00:57:44,57.73
2301,1143,11/15/2021,BT02,BT01,2,10:10:55,11:03:43,00:52:48,52.8
2302,279,11/15/2021,BT02,BT01,2,10:31:14,11:24:59,00:53:45,53.75
2303,505,11/15/2021,BT01,BT02,1,10:50:14,11:42:03,00:51:49,51.82
2304,274,11/15/2021,BT01,BT02,1,11:00:57,11:56:38,00:55:41,55.68
2305,123,11/15/2021,BT02,BT01,2,11:19:35,12:17:45,00:58:10,58.17
2306,1143,11/15/2021,BT01,BT02,1,11:31:43,12:27:03,00:55:20,55.33
2307,294,11/15/2021,BT02,BT01,2,11:40:13,12:41:51,01:01:38,61.63
2308,279,11/15/2021,BT01,BT02,1,11:51:22,12:54:11,01:02:49,62.82
2309,250,11/15/2021,BT02,BT01,2,12:08:28,13:10:53,01:02:25,62.42
2310,123,11/15/2021,BT01,BT02,1,12:30:11,13:14:44,00:44:33,44.55
2311,294,11/15/2021,BT01,BT02,1,13:01:35,14:05:46,01:04:11,64.18
2312,505,11/15/2021,BT02,BT01,2,13:10:55,14:13:31,01:02:36,62.6
2313,250,11/15/2021,BT01,BT02,1,13:31:06,14:43:50,01:12:44,72.73
2314,274,11/15/2021,BT02,BT01,2,13:40:58,14:34:42,00:53:44,53.73
2315,1143,11/15/2021,BT02,BT01,2,14:11:10,15:03:01,00:51:51,51.85
2316,279,11/15/2021,BT02,BT01,2,14:30:14,15:25:04,00:54:50,54.83
2317,505,11/15/2021,BT01,BT02,1,14:30:40,15:29:23,00:58:43,58.72
2318,274,11/15/2021,BT01,BT02,1,15:09:35,16:07:06,00:57:31,57.52
2319,294,11/15/2021,BT02,BT01,2,15:20:23,16:14:22,00:53:59,53.98
2320,1143,11/15/2021,BT01,BT02,1,15:31:44,16:24:48,00:53:04,53.07
2321,250,11/15/2021,BT02,BT01,2,15:47:27,16:41:56,00:54:29,54.48
2322,279,11/15/2021,BT01,BT02,1,15:51:03,16:50:46,00:59:43,59.72
2323,294,11/15/2021,BT01,BT02,1,16:39:20,17:34:12,00:54:52,54.87
2324,250,11/15/2021,BT01,BT02,1,16:57:20,18:06:39,01:09:19,69.32
2325,505,11/15/2021,BT02,BT01,2,17:10:51,18:07:20,00:56:29,56.48
2326,274,11/15/2021,BT02,BT01,2,17:30:28,18:28:29,00:58:01,58.02
2327,505,11/15/2021,BT01,BT02,1,18:38:50,19:23:57,00:45:07,45.12
2328,274,11/15/2021,BT01,BT02,1,19:04:28,19:48:22,00:43:54,43.9
2329,123,11/15/2021,BT01,BT02,1,20:51:07,21:22:50,00:31:43,31.72
2330,123,11/16/2021,BT02,BT01,2,04:24:09,04:57:48,00:33:39,33.65
2331,505,11/16/2021,BT02,BT01,2,05:33:01,06:08:57,00:35:56,35.93
2332,128,11/16/2021,BT02,BT01,2,06:10:18,07:09:38,00:59:20,59.33
2333,117,11/16/2021,BT01,BT02,1,06:19:47,07:17:51,00:58:04,58.07
2334,262,11/16/2021,BT01,BT02,1,06:31:31,07:31:02,00:59:31,59.52
2335,1408,11/16/2021,BT01,BT02,1,06:40:51,07:41:07,01:00:16,60.27
2336,505,11/16/2021,BT01,BT02,1,06:50:29,07:51:15,01:00:46,60.77
2337,513,11/16/2021,BT02,BT01,2,07:08:54,08:16:13,01:07:19,67.32
2338,116,11/16/2021,BT02,BT01,2,07:14:33,08:17:19,01:02:46,62.77
2339,128,11/16/2021,BT01,BT02,1,07:21:38,08:23:07,01:01:29,61.48
2340,250,11/16/2021,BT02,BT01,2,07:59:55,08:54:13,00:54:18,54.3
2341,264,11/16/2021,BT02,BT01,2,08:08:47,08:55:06,00:46:19,46.32
2342,1358,11/16/2021,BT01,BT02,1,08:10:52,09:04:43,00:53:51,53.85
2343,1377,11/16/2021,BT02,BT01,2,08:31:01,09:29:43,00:58:42,58.7
2344,117,11/16/2021,BT02,BT01,2,09:00:30,09:53:11,00:52:41,52.68
2345,116,11/16/2021,BT01,BT02,1,09:01:00,09:53:48,00:52:48,52.8
2346,262,11/16/2021,BT02,BT01,2,09:10:46,10:02:14,00:51:28,51.47
2347,1408,11/16/2021,BT02,BT01,2,09:20:59,10:17:29,00:56:30,56.5
2348,505,11/16/2021,BT02,BT01,2,09:30:39,10:24:16,00:53:37,53.62
2349,128,11/16/2021,BT02,BT01,2,09:49:54,10:46:21,00:56:27,56.45
2350,250,11/16/2021,BT01,BT02,1,09:50:56,10:45:44,00:54:48,54.8
2351,264,11/16/2021,BT01,BT02,1,10:01:09,10:55:25,00:54:16,54.27
2352,1377,11/16/2021,BT01,BT02,1,10:10:45,11:06:34,00:55:49,55.82
2353,1358,11/16/2021,BT02,BT01,2,10:11:03,11:07:21,00:56:18,56.3
2354,262,11/16/2021,BT01,BT02,1,10:20:23,11:13:02,00:52:39,52.65
2355,117,11/16/2021,BT01,BT02,1,10:50:38,11:49:39,00:59:01,59.02
2356,116,11/16/2021,BT02,BT01,2,10:59:21,11:57:20,00:57:59,57.98
2357,1408,11/16/2021,BT01,BT02,1,10:59:58,12:07:28,01:07:30,67.5
2358,505,11/16/2021,BT01,BT02,1,11:11:48,12:15:28,01:03:40,63.67
2359,128,11/16/2021,BT01,BT02,1,11:30:45,12:35:18,01:04:33,64.55
2360,250,11/16/2021,BT02,BT01,2,11:30:59,12:28:22,00:57:23,57.38
2361,264,11/16/2021,BT02,BT01,2,11:41:04,12:39:44,00:58:40,58.67
2362,1377,11/16/2021,BT02,BT01,2,11:49:43,12:52:51,01:03:08,63.13
2363,1358,11/16/2021,BT01,BT02,1,11:51:33,12:54:23,01:02:50,62.83
2364,117,11/16/2021,BT02,BT01,2,12:21:21,13:24:44,01:03:23,63.38
2365,116,11/16/2021,BT01,BT02,1,12:31:01,13:43:27,01:12:26,72.43
2366,262,11/16/2021,BT02,BT01,2,12:40:09,13:46:57,01:06:48,66.8
2367,250,11/16/2021,BT01,BT02,1,13:00:19,14:01:10,01:00:51,60.85
2368,1408,11/16/2021,BT02,BT01,2,13:00:38,14:02:39,01:02:01,62.02
2369,264,11/16/2021,BT01,BT02,1,13:10:37,14:04:32,00:53:55,53.92
2370,505,11/16/2021,BT02,BT01,2,13:11:41,14:11:46,01:00:05,60.08
2371,1377,11/16/2021,BT01,BT02,1,13:20:19,14:22:50,01:02:31,62.52
2372,128,11/16/2021,BT02,BT01,2,13:31:36,14:29:35,00:57:59,57.98
2373,117,11/16/2021,BT01,BT02,1,13:50:07,14:55:32,01:05:25,65.42
2374,1358,11/16/2021,BT02,BT01,2,13:50:54,14:48:31,00:57:37,57.62
2375,262,11/16/2021,BT01,BT02,1,14:10:55,15:07:12,00:56:17,56.28
2376,1408,11/16/2021,BT01,BT02,1,14:20:46,15:13:16,00:52:30,52.5
2377,116,11/16/2021,BT02,BT01,2,14:30:48,15:23:16,00:52:28,52.47
2378,505,11/16/2021,BT01,BT02,1,14:31:30,15:24:39,00:53:09,53.15
2379,128,11/16/2021,BT01,BT02,1,14:51:17,15:45:38,00:54:21,54.35
2380,250,11/16/2021,BT02,BT01,2,15:00:36,15:51:54,00:51:18,51.3
2381,1358,11/16/2021,BT01,BT02,1,15:11:06,16:06:15,00:55:09,55.15
2382,264,11/16/2021,BT02,BT01,2,15:11:40,16:00:52,00:49:12,49.2
2383,1377,11/16/2021,BT02,BT01,2,15:22:35,16:17:30,00:54:55,54.92
2384,117,11/16/2021,BT02,BT01,2,15:51:31,16:50:17,00:58:46,58.77
2385,262,11/16/2021,BT02,BT01,2,16:00:40,16:52:50,00:52:10,52.17
2386,116,11/16/2021,BT01,BT02,1,16:01:40,16:58:41,00:57:01,57.02
2387,1408,11/16/2021,BT02,BT01,2,16:10:58,17:02:48,00:51:50,51.83
2388,505,11/16/2021,BT02,BT01,2,16:20:56,17:12:47,00:51:51,51.85
2389,250,11/16/2021,BT01,BT02,1,16:31:04,17:23:15,00:52:11,52.18
2390,264,11/16/2021,BT01,BT02,1,16:40:49,17:32:46,00:51:57,51.95
2391,128,11/16/2021,BT02,BT01,2,16:41:29,17:39:42,00:58:13,58.22
2392,1377,11/16/2021,BT01,BT02,1,16:50:15,17:42:23,00:52:08,52.13
2393,1358,11/16/2021,BT02,BT01,2,16:58:37,17:53:22,00:54:45,54.75
2394,262,11/16/2021,BT01,BT02,1,17:41:01,18:29:19,00:48:18,48.3
2395,1408,11/16/2021,BT01,BT02,1,17:51:42,18:47:29,00:55:47,55.78
2396,250,11/16/2021,BT02,BT01,2,18:01:30,18:59:35,00:58:05,58.08
2397,505,11/16/2021,BT01,BT02,1,18:01:35,18:52:16,00:50:41,50.68
2398,1377,11/16/2021,BT02,BT01,2,18:23:40,19:19:43,00:56:03,56.05
2399,128,11/16/2021,BT01,BT02,1,18:35:31,19:45:18,01:09:47,69.78
2400,262,11/16/2021,BT02,BT01,2,18:52:46,19:35:49,00:43:03,43.05
2401,1358,11/16/2021,BT01,BT02,1,19:10:53,19:51:20,00:40:27,40.45
2402,123,11/16/2021,BT01,BT02,1,20:45:06,21:16:49,00:31:43,31.72
2403,1408,11/17/2021,BT02,BT01,2,05:18:09,05:50:55,00:32:46,32.77
2404,274,11/17/2021,BT02,BT01,2,05:38:42,06:17:37,00:38:55,38.92
2405,264,11/17/2021,BT02,BT01,2,05:49:25,06:21:58,00:32:33,32.55
2406,1358,11/17/2021,BT02,BT01,2,06:10:51,07:00:27,00:49:36,49.6
2407,262,11/17/2021,BT01,BT02,1,06:21:04,07:13:47,00:52:43,52.72
2408,1143,11/17/2021,BT02,BT01,2,06:21:33,07:14:00,00:52:27,52.45
2409,1408,11/17/2021,BT01,BT02,1,06:40:53,07:39:53,00:59:00,59
2410,274,11/17/2021,BT01,BT02,1,06:59:33,07:56:14,00:56:41,56.68
2411,279,11/17/2021,BT02,BT01,2,07:07:36,07:56:07,00:48:31,48.52
2412,264,11/17/2021,BT01,BT02,1,07:11:13,08:10:31,00:59:18,59.3
2413,116,11/17/2021,BT02,BT01,2,07:14:19,07:55:52,00:41:33,41.55
2414,1358,11/17/2021,BT01,BT02,1,07:38:51,08:32:39,00:53:48,53.8
2415,1377,11/17/2021,BT02,BT01,2,07:40:07,08:29:27,00:49:20,49.33
2416,294,11/17/2021,BT02,BT01,2,07:51:48,08:42:48,00:51:00,51
2417,262,11/17/2021,BT02,BT01,2,08:30:14,09:22:42,00:52:28,52.47
2418,279,11/17/2021,BT01,BT02,1,08:30:52,09:24:10,00:53:18,53.3
2419,116,11/17/2021,BT01,BT02,1,08:41:03,09:31:20,00:50:17,50.28
2420,1408,11/17/2021,BT02,BT01,2,08:50:39,09:46:28,00:55:49,55.82
2421,274,11/17/2021,BT02,BT01,2,09:10:04,10:02:29,00:52:25,52.42
2422,1377,11/17/2021,BT01,BT02,1,09:11:16,10:03:53,00:52:37,52.62
2423,294,11/17/2021,BT01,BT02,1,09:20:13,10:15:36,00:55:23,55.38
2424,264,11/17/2021,BT02,BT01,2,09:21:15,10:13:51,00:52:36,52.6
2425,1358,11/17/2021,BT02,BT01,2,09:50:16,10:48:20,00:58:04,58.07
2426,262,11/17/2021,BT01,BT02,1,10:01:31,10:58:21,00:56:50,56.83
2427,1408,11/17/2021,BT01,BT02,1,10:20:36,11:16:36,00:56:00,56
2428,279,11/17/2021,BT02,BT01,2,10:39:39,11:36:36,00:56:57,56.95
2429,274,11/17/2021,BT01,BT02,1,10:41:05,11:36:29,00:55:24,55.4
2430,264,11/17/2021,BT01,BT02,1,10:50:39,11:44:45,00:54:06,54.1
2431,116,11/17/2021,BT02,BT01,2,10:51:03,11:43:50,00:52:47,52.78
2432,1358,11/17/2021,BT01,BT02,1,11:20:50,12:21:52,01:01:02,61.03
2433,1377,11/17/2021,BT02,BT01,2,11:21:20,12:18:03,00:56:43,56.72
2434,294,11/17/2021,BT02,BT01,2,11:30:41,12:27:37,00:56:56,56.93
2435,1143,11/17/2021,BT02,BT01,2,11:59:58,12:51:06,00:51:08,51.13
2436,279,11/17/2021,BT01,BT02,1,12:11:26,13:11:35,01:00:09,60.15
2437,262,11/17/2021,BT02,BT01,2,12:20:40,13:18:54,00:58:14,58.23
2438,1408,11/17/2021,BT02,BT01,2,12:40:42,13:34:24,00:53:42,53.7
2439,116,11/17/2021,BT01,BT02,1,12:41:56,13:43:24,01:01:28,61.47
2440,1377,11/17/2021,BT01,BT02,1,12:51:11,13:52:31,01:01:20,61.33
2441,274,11/17/2021,BT02,BT01,2,13:00:49,13:59:34,00:58:45,58.75
2442,294,11/17/2021,BT01,BT02,1,13:01:30,13:54:44,00:53:14,53.23
2443,264,11/17/2021,BT02,BT01,2,13:11:23,14:08:56,00:57:33,57.55
2444,1143,11/17/2021,BT01,BT02,1,13:30:19,14:30:35,01:00:16,60.27
2445,1358,11/17/2021,BT02,BT01,2,13:40:38,14:34:39,00:54:01,54.02
2446,262,11/17/2021,BT01,BT02,1,13:50:51,14:50:33,00:59:42,59.7
2447,1408,11/17/2021,BT01,BT02,1,14:10:09,15:01:13,00:51:04,51.07
2448,279,11/17/2021,BT02,BT01,2,14:19:56,15:15:57,00:56:01,56.02
2449,274,11/17/2021,BT01,BT02,1,14:29:46,15:24:17,00:54:31,54.52
2450,264,11/17/2021,BT01,BT02,1,14:40:09,15:33:57,00:53:48,53.8
2451,1377,11/17/2021,BT02,BT01,2,14:50:28,15:56:17,01:05:49,65.82
2452,294,11/17/2021,BT02,BT01,2,15:00:41,16:06:22,01:05:41,65.68
2453,1358,11/17/2021,BT01,BT02,1,15:11:11,16:08:10,00:56:59,56.98
2454,1143,11/17/2021,BT02,BT01,2,15:30:52,16:33:39,01:02:47,62.78
2455,279,11/17/2021,BT01,BT02,1,15:51:04,16:48:54,00:57:50,57.83
2456,1408,11/17/2021,BT02,BT01,2,16:01:03,16:56:07,00:55:04,55.07
2457,262,11/17/2021,BT02,BT01,2,16:10:08,17:02:45,00:52:37,52.62
2458,1377,11/17/2021,BT01,BT02,1,16:21:29,17:18:53,00:57:24,57.4
2459,116,11/17/2021,BT02,BT01,2,16:30:30,17:29:18,00:58:48,58.8
2460,294,11/17/2021,BT01,BT02,1,16:32:31,17:25:47,00:53:16,53.27
2461,274,11/17/2021,BT02,BT01,2,16:39:32,17:34:33,00:55:01,55.02
2462,264,11/17/2021,BT02,BT01,2,16:50:31,17:47:30,00:56:59,56.98
2463,1143,11/17/2021,BT01,BT02,1,17:01:17,17:56:41,00:55:24,55.4
2464,1358,11/17/2021,BT02,BT01,2,17:18:57,18:17:18,00:58:21,58.35
2465,262,11/17/2021,BT01,BT02,1,17:21:46,18:22:21,01:00:35,60.58
2466,1408,11/17/2021,BT01,BT02,1,17:41:09,18:39:17,00:58:08,58.13
2467,279,11/17/2021,BT02,BT01,2,17:46:49,18:42:55,00:56:06,56.1
2468,116,11/17/2021,BT01,BT02,1,18:01:16,18:52:43,00:51:27,51.45
2469,1377,11/17/2021,BT02,BT01,2,18:01:45,18:53:22,00:51:37,51.62
2470,274,11/17/2021,BT01,BT02,1,18:18:49,19:10:52,00:52:03,52.05
2471,264,11/17/2021,BT01,BT02,1,18:43:16,19:33:58,00:50:42,50.7
2472,123,11/17/2021,BT01,BT02,1,18:49:27,19:38:20,00:48:53,48.88
2473,1358,11/17/2021,BT01,BT02,1,19:54:47,20:30:24,00:35:37,35.62
2474,279,11/17/2021,BT01,BT02,1,20:52:18,21:24:00,00:31:42,31.7
2475,505,11/18/2021,BT02,BT01,2,05:34:20,06:08:01,00:33:41,33.68
2476,128,11/18/2021,BT02,BT01,2,05:59:01,06:44:58,00:45:57,45.95
2477,1358,11/18/2021,BT02,BT01,2,06:22:09,07:07:51,00:45:42,45.7
2478,279,11/18/2021,BT02,BT01,2,06:38:44,07:30:57,00:52:13,52.22
2479,505,11/18/2021,BT01,BT02,1,06:41:04,07:29:57,00:48:53,48.88
2480,128,11/18/2021,BT01,BT02,1,07:02:27,07:48:21,00:45:54,45.9
2481,116,11/18/2021,BT02,BT01,2,07:13:25,08:00:28,00:47:03,47.05
2482,1358,11/18/2021,BT01,BT02,1,07:21:06,08:14:57,00:53:51,53.85
2483,279,11/18/2021,BT01,BT02,1,07:47:26,08:35:16,00:47:50,47.83
2484,1143,11/18/2021,BT02,BT01,2,07:53:42,08:47:11,00:53:29,53.48
2485,116,11/18/2021,BT01,BT02,1,08:30:48,09:24:28,00:53:40,53.67
2486,505,11/18/2021,BT02,BT01,2,08:43:37,09:35:48,00:52:11,52.18
2487,128,11/18/2021,BT02,BT01,2,08:58:51,09:53:01,00:54:10,54.17
2488,1143,11/18/2021,BT01,BT02,1,09:21:07,10:19:48,00:58:41,58.68
2489,1358,11/18/2021,BT02,BT01,2,09:44:30,10:36:51,00:52:21,52.35
2490,279,11/18/2021,BT02,BT01,2,10:00:51,11:05:03,01:04:12,64.2
2491,505,11/18/2021,BT01,BT02,1,10:19:30,11:09:43,00:50:13,50.22
2492,128,11/18/2021,BT01,BT02,1,10:59:04,12:00:33,01:01:29,61.48
2493,1143,11/18/2021,BT02,BT01,2,11:22:14,12:17:08,00:54:54,54.9
2494,1358,11/18/2021,BT01,BT02,1,11:41:33,12:36:10,00:54:37,54.62
2495,505,11/18/2021,BT02,BT01,2,11:57:01,12:40:08,00:43:07,43.12
2496,279,11/18/2021,BT01,BT02,1,12:00:14,12:56:27,00:56:13,56.22
2497,128,11/18/2021,BT02,BT01,2,12:22:04,13:19:40,00:57:36,57.6
2498,1143,11/18/2021,BT01,BT02,1,13:21:57,14:17:36,00:55:39,55.65
2499,279,11/18/2021,BT02,BT01,2,13:31:18,14:22:00,00:50:42,50.7
2500,505,11/18/2021,BT01,BT02,1,13:50:10,14:29:00,00:38:50,38.83
2501,128,11/18/2021,BT01,BT02,1,14:11:43,15:05:51,00:54:08,54.13
2502,279,11/18/2021,BT01,BT02,1,14:52:23,15:41:25,00:49:02,49.03
2503,1143,11/18/2021,BT02,BT01,2,15:14:17,16:07:35,00:53:18,53.3
2504,505,11/18/2021,BT02,BT01,2,15:50:22,16:36:58,00:46:36,46.6
2505,128,11/18/2021,BT02,BT01,2,16:16:08,16:49:32,00:33:24,33.4
2506,279,11/18/2021,BT02,BT01,2,16:56:26,17:47:13,00:50:47,50.78
2507,1143,11/18/2021,BT01,BT02,1,17:12:21,17:58:04,00:45:43,45.72
2508,505,11/18/2021,BT01,BT02,1,18:17:20,18:59:29,00:42:09,42.15
2509,128,11/18/2021,BT01,BT02,1,18:56:31,19:39:26,00:42:55,42.92
2510,279,11/18/2021,BT01,BT02,1,19:46:34,20:21:47,00:35:13,35.22
2511,505,11/19/2021,BT02,BT01,2,05:32:48,06:07:32,00:34:44,34.73
2512,274,11/19/2021,BT02,BT01,2,05:49:21,06:28:07,00:38:46,38.77
2513,1358,11/19/2021,BT02,BT01,2,06:11:25,06:57:52,00:46:27,46.45
2514,1143,11/19/2021,BT02,BT01,2,06:21:05,07:16:11,00:55:06,55.1
2515,117,11/19/2021,BT01,BT02,1,06:30:40,07:32:35,01:01:55,61.92
2516,262,11/19/2021,BT01,BT02,1,06:41:07,07:34:45,00:53:38,53.63
2517,505,11/19/2021,BT01,BT02,1,06:50:55,07:48:01,00:57:06,57.1
2518,274,11/19/2021,BT01,BT02,1,06:59:39,07:56:40,00:57:01,57.02
2519,116,11/19/2021,BT02,BT01,2,07:11:27,07:54:00,00:42:33,42.55
2520,279,11/19/2021,BT02,BT01,2,07:28:35,08:18:54,00:50:19,50.32
2521,1358,11/19/2021,BT01,BT02,1,07:32:00,08:23:08,00:51:08,51.13
2522,1143,11/19/2021,BT01,BT02,1,07:39:35,08:30:39,00:51:04,51.07
2523,1377,11/19/2021,BT02,BT01,2,07:41:05,08:35:29,00:54:24,54.4
2524,250,11/19/2021,BT02,BT01,2,07:48:39,08:37:19,00:48:40,48.67
2525,264,11/19/2021,BT02,BT01,2,07:59:51,08:46:17,00:46:26,46.43
2526,123,11/19/2021,BT02,BT01,2,08:24:02,09:11:47,00:47:45,47.75
2527,128,11/19/2021,BT02,BT01,2,08:30:44,09:25:11,00:54:27,54.45
2528,116,11/19/2021,BT01,BT02,1,08:41:52,09:37:49,00:55:57,55.95
2529,117,11/19/2021,BT02,BT01,2,08:59:14,09:49:48,00:50:34,50.57
2530,279,11/19/2021,BT01,BT02,1,09:01:06,09:57:01,00:55:55,55.92
2531,262,11/19/2021,BT02,BT01,2,09:11:00,10:02:15,00:51:15,51.25
2532,1377,11/19/2021,BT01,BT02,1,09:11:14,10:01:20,00:50:06,50.1
2533,250,11/19/2021,BT01,BT02,1,09:20:29,10:12:46,00:52:17,52.28
2534,505,11/19/2021,BT02,BT01,2,09:21:01,10:14:55,00:53:54,53.9
2535,264,11/19/2021,BT01,BT02,1,09:29:26,10:22:52,00:53:26,53.43
2536,274,11/19/2021,BT02,BT01,2,09:30:12,10:28:45,00:58:33,58.55
2537,1358,11/19/2021,BT02,BT01,2,09:50:38,10:43:17,00:52:39,52.65
2538,128,11/19/2021,BT01,BT02,1,10:00:09,10:55:27,00:55:18,55.3
2539,1143,11/19/2021,BT02,BT01,2,10:00:30,10:56:46,00:56:16,56.27
2540,123,11/19/2021,BT01,BT02,1,10:12:37,10:58:27,00:45:50,45.83
2541,117,11/19/2021,BT01,BT02,1,10:30:45,11:26:44,00:55:59,55.98
2542,262,11/19/2021,BT01,BT02,1,10:40:13,11:34:49,00:54:36,54.6
2543,116,11/19/2021,BT02,BT01,2,10:46:34,11:42:36,00:56:02,56.03
2544,505,11/19/2021,BT01,BT02,1,10:50:44,11:45:55,00:55:11,55.18
2545,274,11/19/2021,BT01,BT02,1,11:01:14,11:57:37,00:56:23,56.38
2546,279,11/19/2021,BT02,BT01,2,11:11:25,12:08:13,00:56:48,56.8
2547,1377,11/19/2021,BT02,BT01,2,11:20:58,12:17:46,00:56:48,56.8
2548,1358,11/19/2021,BT01,BT02,1,11:21:15,12:20:40,00:59:25,59.42
2549,250,11/19/2021,BT02,BT01,2,11:30:30,12:22:35,00:52:05,52.08
2550,1143,11/19/2021,BT01,BT02,1,11:31:41,12:29:17,00:57:36,57.6
2551,264,11/19/2021,BT02,BT01,2,11:40:51,12:34:31,00:53:40,53.67
2552,128,11/19/2021,BT02,BT01,2,11:57:56,12:57:19,00:59:23,59.38
2553,117,11/19/2021,BT02,BT01,2,12:19:52,13:18:47,00:58:55,58.92
2554,116,11/19/2021,BT01,BT02,1,12:21:49,13:19:25,00:57:36,57.6
2555,262,11/19/2021,BT02,BT01,2,12:31:29,13:28:27,00:56:58,56.97
2556,279,11/19/2021,BT01,BT02,1,12:40:22,13:43:55,01:03:33,63.55
2557,505,11/19/2021,BT02,BT01,2,12:40:41,13:34:50,00:54:09,54.15
2558,274,11/19/2021,BT02,BT01,2,12:47:13,13:50:49,01:03:36,63.6
2559,1377,11/19/2021,BT01,BT02,1,12:51:41,13:51:45,01:00:04,60.07
2560,250,11/19/2021,BT01,BT02,1,13:01:24,13:56:27,00:55:03,55.05
2561,1358,11/19/2021,BT02,BT01,2,13:10:20,14:06:24,00:56:04,56.07
2562,264,11/19/2021,BT01,BT02,1,13:10:24,14:01:14,00:50:50,50.83
2563,1143,11/19/2021,BT02,BT01,2,13:21:13,14:20:02,00:58:49,58.82
2564,128,11/19/2021,BT01,BT02,1,13:30:19,14:26:10,00:55:51,55.85
2565,116,11/19/2021,BT02,BT01,2,14:00:28,14:53:37,00:53:09,53.15
2566,117,11/19/2021,BT01,BT02,1,14:01:10,14:54:04,00:52:54,52.9
2567,262,11/19/2021,BT01,BT02,1,14:11:37,15:01:14,00:49:37,49.62
2568,279,11/19/2021,BT02,BT01,2,14:18:47,15:18:12,00:59:25,59.42
2569,505,11/19/2021,BT01,BT02,1,14:21:05,15:08:11,00:47:06,47.1
2570,274,11/19/2021,BT01,BT02,1,14:30:00,15:25:22,00:55:22,55.37
2571,1377,11/19/2021,BT02,BT01,2,14:30:20,15:22:49,00:52:29,52.48
2572,250,11/19/2021,BT02,BT01,2,14:41:26,15:35:29,00:54:03,54.05
2573,264,11/19/2021,BT02,BT01,2,14:49:46,15:48:03,00:58:17,58.28
2574,1358,11/19/2021,BT01,BT02,1,14:51:53,15:41:51,00:49:58,49.97
2575,1143,11/19/2021,BT01,BT02,1,15:02:10,15:58:37,00:56:27,56.45
2576,128,11/19/2021,BT02,BT01,2,15:10:30,16:04:43,00:54:13,54.22
2577,123,11/19/2021,BT02,BT01,2,15:17:45,16:12:38,00:54:53,54.88
2578,116,11/19/2021,BT01,BT02,1,15:41:52,16:36:55,00:55:03,55.05
2579,117,11/19/2021,BT02,BT01,2,15:51:03,16:50:50,00:59:47,59.78
2580,262,11/19/2021,BT02,BT01,2,16:00:44,16:55:07,00:54:23,54.38
2581,279,11/19/2021,BT01,BT02,1,16:01:27,17:03:13,01:01:46,61.77
2582,1377,11/19/2021,BT01,BT02,1,16:10:27,17:11:11,01:00:44,60.73
2583,505,11/19/2021,BT02,BT01,2,16:10:45,17:00:42,00:49:57,49.95
2584,274,11/19/2021,BT02,BT01,2,16:21:10,17:14:02,00:52:52,52.87
2585,250,11/19/2021,BT01,BT02,1,16:21:14,17:15:58,00:54:44,54.73
2586,123,11/19/2021,BT01,BT02,1,16:28:40,17:11:38,00:42:58,42.97
2587,1358,11/19/2021,BT02,BT01,2,16:40:19,17:37:29,00:57:10,57.17
2588,264,11/19/2021,BT01,BT02,1,16:41:03,17:27:21,00:46:18,46.3
2589,1143,11/19/2021,BT02,BT01,2,16:50:38,17:50:51,01:00:13,60.22
2590,128,11/19/2021,BT01,BT02,1,17:00:50,17:53:36,00:52:46,52.77
2591,116,11/19/2021,BT02,BT01,2,17:40:51,18:33:44,00:52:53,52.88
2592,505,11/19/2021,BT01,BT02,1,17:51:39,18:38:18,00:46:39,46.65
2593,274,11/19/2021,BT01,BT02,1,17:58:30,18:39:34,00:41:04,41.07
2594,1358,11/19/2021,BT01,BT02,1,18:38:05,19:20:26,00:42:21,42.35
2595,1143,11/19/2021,BT01,BT02,1,19:01:48,19:43:53,00:42:05,42.08
2596,116,11/19/2021,BT01,BT02,1,20:21:15,20:56:38,00:35:23,35.38
2597,1408,11/20/2021,BT02,BT01,2,05:18:54,05:51:34,00:32:40,32.67
2598,505,11/20/2021,BT02,BT01,2,05:30:01,06:07:29,00:37:28,37.47
2599,274,11/20/2021,BT02,BT01,2,05:48:26,06:29:59,00:41:33,41.55
2600,1143,11/20/2021,BT02,BT01,2,06:00:18,06:46:57,00:46:39,46.65
2601,1408,11/20/2021,BT01,BT02,1,06:09:10,06:59:55,00:50:45,50.75
2602,117,11/20/2021,BT01,BT02,1,06:31:24,07:20:33,00:49:09,49.15
2603,279,11/20/2021,BT02,BT01,2,06:39:21,07:29:27,00:50:06,50.1
2604,505,11/20/2021,BT01,BT02,1,06:51:31,07:41:13,00:49:42,49.7
2605,274,11/20/2021,BT01,BT02,1,06:58:22,07:44:15,00:45:53,45.88
2606,1377,11/20/2021,BT02,BT01,2,06:59:33,07:43:45,00:44:12,44.2
2607,294,11/20/2021,BT02,BT01,2,07:05:54,07:53:42,00:47:48,47.8
2608,1143,11/20/2021,BT01,BT02,1,07:10:32,08:01:53,00:51:21,51.35
